region,title,url,publish_date,source
Latin_America,"""Em princípio"" Exército não reforça fronteira entre Brasil e Venezuela",https://www.metropoles.com/brasil/em-principio-exercito-nao-reforca-fronteira-entre-brasil-e-venezuela,2026-01-05,metropoles.com
Latin_America,Colômbia: Petro reage a ameaças de Trump após ataque à Venezuela,https://www.metropoles.com/mundo/colombia-petro-reage-a-ameacas-de-trump-apos-ataque-a-venezuela,2026-01-05,metropoles.com
Latin_America,"Apesar de ""química"", governo teme dedo de Trump nas eleições do Brasil",https://www.metropoles.com/brasil/apesar-de-quimica-governo-teme-dedo-de-trump-nas-eleicoes-do-brasil,2026-01-06,metropoles.com
Latin_America,"Paraguay, la economía que más creció en Suramérica en las últimas seis décadas",https://www.larepublica.co/globoeconomia/paraguay-la-economia-que-mas-crecio-en-sudamerica-en-las-ultimas-seis-decadas-4317339,2026-01-02,larepublica.co
Latin_America,﻿Trump dice que “Cuba no podrá sobrevivir” tras ordenar nuevas sanciones,https://esdiario.com.mx/trump-dice-que-cuba-no-podra-sobrevivir-tras-ordenar-nuevas-sanciones/,2026-01-07,esdiario.com.mx
Latin_America,﻿Trump dice que volvió a hablar con Machado,https://esdiario.com.mx/trump-dice-que-volvio-a-hablar-con-machado/,2026-01-04,esdiario.com.mx
Latin_America,"6 em cada 10 eleitores dos EUA dizem que Trump foca as polÃ­ticas erradas, aponta pesquisa",https://www1.folha.uol.com.br/mundo/2026/01/6-em-cada-10-eleitores-dos-eua-dizem-que-trump-foca-as-politicas-erradas-aponta-pesquisa.shtml,2026-01-06,uol.com.br
Latin_America,﻿Wall Street repunta con fuerza ante menor preocupación sobre Trump y Groenlandia,https://esdiario.com.mx/wall-street-repunta-con-fuerza-ante-menor-preocupacion-sobre-trump-y-groenlandia/,2026-01-05,esdiario.com.mx
Latin_America,"EE.UU. manejarÃ¡ el 12,7% del petrÃ³leo de Venezuela, Â¿quÃ© busca Trump?",https://www.elcolombiano.com/internacional/petroleo-venezuela-eeuu-control-12-por-ciento-produccion-anual-GG32344435,2026-01-07,elcolombiano.com
Latin_America,Transição pactuada – CartaCapital,https://www.cartacapital.com.br/opiniao/transicao-pactuada/#comment-14666,2026-01-08,cartacapital.com.br
